=== DAILY PERFORMANCE REPORT ===
Generated on: 24-Jul-2026 11:41:32
Total Signals Logs Processed: 176

Tier 1 (High Volatility Moves >= 5%): 150 signals
Tier 2 (Moderate Volatility 2%-5%): 3 signals
Tier 3 (Low Volatility < 2%): 23 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy    Live_Price  Move_Pct
2026-07-24 11:40:05   AXISBANK.NS          KNOXVILLE   1227.300049      0.66
2026-07-24 11:40:05 ULTRACEMCO.NS V20_Range_Breakout  11846.000000     22.50
2026-07-24 11:40:05 LALPATHLAB.NS V20_Range_Breakout   1759.200000     22.50
2026-07-24 11:40:05      GLAXO.NS V20_Range_Breakout   2514.300000     39.48
2026-07-24 11:40:05        ITC.NS V20_Range_Breakout    283.450000     22.50
2026-07-24 11:40:05  NAM-INDIA.NS V20_Range_Breakout   1112.500000     21.23
2026-07-24 11:40:05   UNITDSPR.NS V20_Range_Breakout   1467.200000     22.50
2026-07-24 11:40:05       CAMS.NS V20_Range_Breakout    761.450000     20.05
2026-07-24 11:40:05      DABUR.NS V20_Range_Breakout    423.200000     22.50
2026-07-24 11:40:05 KAJARIACER.NS V20_Range_Breakout   1214.900000     24.59
2026-07-24 11:40:05        ACC.NS V20_Range_Breakout   1340.900000     22.50
2026-07-24 11:40:05    HAVELLS.NS V20_Range_Breakout   1226.900000     20.46
2026-07-24 11:40:05    HDFCAMC.NS V20_Range_Breakout   2505.700000     22.50
2026-07-24 11:40:05   GODREJCP.NS V20_Range_Breakout   1059.500000     22.50
2026-07-24 11:40:05 BLUESTARCO.NS V20_Range_Breakout   1637.200000     21.47
2026-07-24 11:40:05   RELIANCE.NS V20_Range_Breakout   1278.000000     22.50
2026-07-24 11:40:05 ASIANPAINT.NS V20_Range_Breakout   2637.900000     22.50
2026-07-24 11:40:05       INFY.NS V20_Range_Breakout   1040.900000     22.50
2026-07-24 11:40:05      TITAN.NS V20_Range_Breakout   4677.000000     22.50
2026-07-24 11:40:05    ICICIGI.NS V20_Range_Breakout   1661.800000     22.50
2026-07-24 11:40:05   JSWINFRA.NS V20_Range_Breakout    322.700000     22.50
2026-07-24 11:40:05     RADICO.NS V20_Range_Breakout   4091.300000     24.17
2026-07-24 11:40:05   INDHOTEL.NS V20_Range_Breakout    727.450000     22.50
2026-07-24 11:40:05   BOSCHLTD.NS V20_Range_Breakout  41755.000000     29.36
2026-07-24 11:40:05   AXISBANK.NS V20_Range_Breakout   1227.300000     22.50
2026-07-24 11:40:05  NESTLEIND.NS V20_Range_Breakout   1443.500000     22.50
2026-07-24 11:40:05   HDFCLIFE.NS V20_Range_Breakout    555.050000     22.50
2026-07-24 11:40:05  EICHERMOT.NS V20_Range_Breakout   7628.000000     22.50
2026-07-24 11:40:05  ICICIBANK.NS V20_Range_Breakout   1432.900000     22.50
2026-07-24 11:40:05 APOLLOHOSP.NS V20_Range_Breakout   8805.500000     22.50
2026-07-24 11:40:05     COLPAL.NS V20_Range_Breakout   2086.100000     22.50
2026-07-24 11:40:05  TEAMLEASE.NS V20_Range_Breakout   1313.700000     21.84
2026-07-24 11:40:05 ABBOTINDIA.NS V20_Range_Breakout  28005.000000     22.50
2026-07-24 11:40:05     JIOFIN.NS V20_Range_Breakout    234.710000     27.62
2026-07-24 11:40:05         LT.NS V20_Range_Breakout   3785.600000     22.50
2026-07-24 11:40:05        BSE.NS V20_Range_Breakout   3549.700000     22.04
2026-07-24 11:40:05   HDFCBANK.NS V20_Range_Breakout    742.800000     22.50
2026-07-24 11:40:05  KOTAKBANK.NS V20_Range_Breakout    384.750000     22.50
2026-07-24 11:40:05     RELAXO.NS V20_Range_Breakout    402.950000     20.97
2026-07-24 11:40:05   ASTRAZEN.NS V20_Range_Breakout   8005.500000     28.30
2026-07-24 11:40:05       ERIS.NS V20_Range_Breakout   1400.600000     27.33
2026-07-24 11:40:05      DIXON.NS V20_Range_Breakout  13846.000000     31.93
2026-07-24 11:40:05     FORTIS.NS V20_Range_Breakout    948.700000     22.50
2026-07-24 11:40:05  BATAINDIA.NS V20_Range_Breakout    689.950000     22.50
2026-07-24 11:40:05     PFIZER.NS V20_Range_Breakout   4623.600000     32.97
2026-07-24 11:40:05     MARICO.NS V20_Range_Breakout    855.600000     22.50
2026-07-24 11:40:05     VOLTAS.NS V20_Range_Breakout   1327.300000     23.93
2026-07-24 11:40:05       CDSL.NS V20_Range_Breakout   1333.100000     22.50
2026-07-24 11:40:05        UBL.NS V20_Range_Breakout   1398.600000     22.50
2026-07-24 11:40:05 HINDUNILVR.NS V20_Range_Breakout   2145.000000     22.50
2026-07-24 11:40:05    HCLTECH.NS V20_Range_Breakout   1271.000000     22.50
2026-07-24 11:40:05        M&M.NS V20_Range_Breakout   3161.400000     22.50
2026-07-24 11:40:05     HONAUT.NS V20_Range_Breakout  37345.000000     28.07
2026-07-24 11:40:05     MARUTI.NS V20_Range_Breakout  13442.000000     22.50
2026-07-24 11:40:05      QUESS.NS V20_Range_Breakout    295.400000     25.73
2026-07-24 11:40:05        MCX.NS V20_Range_Breakout   2730.000000     31.38
2026-07-24 11:40:05 ICICIPRULI.NS V20_Range_Breakout    500.550000     22.50
2026-07-24 11:40:05 ADANIPORTS.NS V20_Range_Breakout   1768.300000     22.50
2026-07-24 11:40:05 BAJFINANCE.NS V20_Range_Breakout   1012.800000     22.50
2026-07-24 11:40:05       SBIN.NS V20_Range_Breakout   1015.000000     22.50
2026-07-24 11:40:05        MRF.NS V20_Range_Breakout 130755.000000     22.50
2026-07-24 11:40:05   ANGELONE.NS V20_Range_Breakout    307.950000     24.40
2026-07-24 11:40:05    HYUNDAI.NS V20_Range_Breakout   1952.600000     22.50
2026-07-24 11:40:05       PGHH.NS V20_Range_Breakout   8974.500000     22.50
2026-07-24 11:40:05     SANOFI.NS V20_Range_Breakout   3388.900000     78.61
2026-07-24 11:40:05 PIDILITIND.NS V20_Range_Breakout   1570.900000     22.50
2026-07-24 11:40:05        AWL.NS V20_Range_Breakout    188.160000     22.50
2026-07-24 11:40:05      CIPLA.NS V20_Range_Breakout   1410.600000     22.50
2026-07-24 11:40:05      DMART.NS V20_Range_Breakout   4018.800000     23.81
2026-07-24 11:40:05    PAGEIND.NS V20_Range_Breakout  40275.000000     22.50
2026-07-24 11:40:05        TCS.NS V20_Range_Breakout   2254.300000     22.50
2026-07-24 11:40:05 BAJAJFINSV.NS V20_Range_Breakout   1876.700000     22.50
2026-07-24 11:40:05   GILLETTE.NS V20_Range_Breakout   7828.500000     21.07
2026-07-24 11:40:05    MEDANTA.NS V20_Range_Breakout   1371.000000     24.75
2026-07-24 11:40:05        VBL.NS V20_Range_Breakout    457.200000     20.36
2026-07-24 11:40:05 BAJAJ-AUTO.NS V20_Range_Breakout  11130.000000     22.50
2026-07-24 11:40:05       PGHH.NS          KNOXVILLE   8974.500000      0.39
2026-07-24 11:40:05     MARUTI.NS          KNOXVILLE  13442.000000      0.52
2026-07-24 11:40:05     MARICO.NS          KNOXVILLE    855.599976     -0.18
2026-07-24 11:40:05     PFIZER.NS          KNOXVILLE   4623.600098      0.29
2026-07-24 11:40:05  BATAINDIA.NS          KNOXVILLE    689.950012      2.75
2026-07-24 11:40:05 ICICIPRULI.NS          KNOXVILLE    500.549988     -0.17
2026-07-24 11:40:05 BAJFINANCE.NS          KNOXVILLE   1012.799988     -0.90
2026-07-24 11:40:05 BAJAJFINSV.NS          KNOXVILLE   1876.699951     -0.75
2026-07-24 11:40:05        TCS.NS          KNOXVILLE   2254.300049     -0.25
2026-07-24 11:40:05    PAGEIND.NS          KNOXVILLE  40275.000000     -0.12
