=== DAILY PERFORMANCE REPORT ===
Generated on: 31-Jul-2026 11:58:36
Total Signals Logs Processed: 167

Tier 1 (High Volatility Moves >= 5%): 152 signals
Tier 2 (Moderate Volatility 2%-5%): 1 signals
Tier 3 (Low Volatility < 2%): 14 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy    Live_Price  Move_Pct
2026-07-31 11:57:35      GLAXO.NS          KNOXVILLE   2655.399902      6.18
2026-07-31 11:57:35     FORTIS.NS V20_Range_Breakout    945.000000     22.50
2026-07-31 11:57:35       INFY.NS V20_Range_Breakout   1130.100000     22.50
2026-07-31 11:57:35  BATAINDIA.NS V20_Range_Breakout    696.150000     22.50
2026-07-31 11:57:35   GODREJCP.NS V20_Range_Breakout   1070.400000     22.50
2026-07-31 11:57:35 BAJFINANCE.NS V20_Range_Breakout   1141.200000     22.50
2026-07-31 11:57:35   HDFCLIFE.NS V20_Range_Breakout    548.500000     22.50
2026-07-31 11:57:35       CDSL.NS V20_Range_Breakout   1333.000000     22.50
2026-07-31 11:57:35  EICHERMOT.NS V20_Range_Breakout   7833.500000     22.50
2026-07-31 11:57:35 LALPATHLAB.NS V20_Range_Breakout   1905.200000     22.50
2026-07-31 11:57:35    MEDANTA.NS V20_Range_Breakout   1405.600000     24.75
2026-07-31 11:57:35      DIXON.NS V20_Range_Breakout  14049.000000     31.93
2026-07-31 11:57:35        ACC.NS V20_Range_Breakout   1357.400000     22.50
2026-07-31 11:57:35      QUESS.NS V20_Range_Breakout    332.550000     25.73
2026-07-31 11:57:35        TCS.NS V20_Range_Breakout   2365.600000     22.50
2026-07-31 11:57:35        ITC.NS V20_Range_Breakout    281.000000     22.50
2026-07-31 11:57:35     PFIZER.NS V20_Range_Breakout   4823.900000     32.97
2026-07-31 11:57:35     RADICO.NS V20_Range_Breakout   4340.800000     24.17
2026-07-31 11:57:35     MARUTI.NS V20_Range_Breakout  14234.000000     22.50
2026-07-31 11:57:35   JSWINFRA.NS V20_Range_Breakout    312.400000     22.50
2026-07-31 11:57:35 KAJARIACER.NS V20_Range_Breakout   1198.300000     24.59
2026-07-31 11:57:35        MRF.NS V20_Range_Breakout 132770.000000     22.50
2026-07-31 11:57:35  KOTAKBANK.NS V20_Range_Breakout    390.300000     22.50
2026-07-31 11:57:35      CIPLA.NS V20_Range_Breakout   1473.200000     22.50
2026-07-31 11:57:35        BSE.NS V20_Range_Breakout   3646.200000     22.04
2026-07-31 11:57:35    HYUNDAI.NS V20_Range_Breakout   2180.700000     22.50
2026-07-31 11:57:35 BAJAJFINSV.NS V20_Range_Breakout   2029.100000     22.50
2026-07-31 11:57:35  NESTLEIND.NS V20_Range_Breakout   1509.600000     22.50
2026-07-31 11:57:35   AXISBANK.NS V20_Range_Breakout   1229.500000     22.50
2026-07-31 11:57:35 ADANIPORTS.NS V20_Range_Breakout   1696.500000     22.50
2026-07-31 11:57:35 HINDUNILVR.NS V20_Range_Breakout   2101.300000     22.50
2026-07-31 11:57:35     COLPAL.NS V20_Range_Breakout   2076.100000     22.50
2026-07-31 11:57:35     SANOFI.NS V20_Range_Breakout   3318.000000     78.61
2026-07-31 11:57:35        UBL.NS V20_Range_Breakout   1418.800000     22.50
2026-07-31 11:57:35 BLUESTARCO.NS V20_Range_Breakout   1681.200000     21.47
2026-07-31 11:57:35     VOLTAS.NS V20_Range_Breakout   1328.900000     23.93
2026-07-31 11:57:35   RELIANCE.NS V20_Range_Breakout   1307.800000     22.50
2026-07-31 11:57:35   INDHOTEL.NS V20_Range_Breakout    738.550000     22.50
2026-07-31 11:57:35  ICICIBANK.NS V20_Range_Breakout   1435.400000     22.50
2026-07-31 11:57:35 ULTRACEMCO.NS V20_Range_Breakout  11903.000000     22.50
2026-07-31 11:57:35        AWL.NS V20_Range_Breakout    189.440000     22.50
2026-07-31 11:57:35    PAGEIND.NS V20_Range_Breakout  40375.000000     22.50
2026-07-31 11:57:35     MARICO.NS V20_Range_Breakout    870.650000     22.50
2026-07-31 11:57:35 ICICIPRULI.NS V20_Range_Breakout    515.400000     22.50
2026-07-31 11:57:35       CAMS.NS V20_Range_Breakout    796.150000     20.05
2026-07-31 11:57:35   ASTRAZEN.NS V20_Range_Breakout   8100.000000     28.30
2026-07-31 11:57:35     JIOFIN.NS V20_Range_Breakout    256.460000     27.62
2026-07-31 11:57:35      DMART.NS V20_Range_Breakout   3921.000000     23.81
2026-07-31 11:57:35       ERIS.NS V20_Range_Breakout   1354.700000     27.33
2026-07-31 11:57:35 PIDILITIND.NS V20_Range_Breakout   1611.400000     22.50
2026-07-31 11:57:35    ICICIGI.NS V20_Range_Breakout   1623.700000     22.50
2026-07-31 11:57:35     HONAUT.NS V20_Range_Breakout  38155.000000     28.07
2026-07-31 11:57:35   BOSCHLTD.NS V20_Range_Breakout  41085.000000     29.36
2026-07-31 11:57:35 BAJAJFINSV.NS          KNOXVILLE   2029.099976      4.59
2026-07-31 11:57:35   AXISBANK.NS          KNOXVILLE   1229.500000     -0.08
2026-07-31 11:57:35     VOLTAS.NS          KNOXVILLE   1328.900024     -1.77
2026-07-31 11:57:35  ICICIBANK.NS          KNOXVILLE   1435.400024     -0.32
2026-07-31 11:57:35    PAGEIND.NS          KNOXVILLE  40375.000000     -0.22
2026-07-31 11:57:35     MARICO.NS          KNOXVILLE    870.650024     -1.32
2026-07-31 11:57:35 BAJFINANCE.NS          KNOXVILLE   1141.199951      6.22
2026-07-31 11:57:35   HDFCLIFE.NS          KNOXVILLE    548.500000      0.70
2026-07-31 11:57:35     PFIZER.NS          KNOXVILLE   4823.899902      0.26
2026-07-31 11:57:35    HAVELLS.NS          KNOXVILLE   1260.699951      1.11
2026-07-31 11:57:35      TITAN.NS          KNOXVILLE   4875.200195      0.17
2026-07-31 11:57:35    HCLTECH.NS          KNOXVILLE   1346.900024     -0.43
2026-07-31 11:57:35       PGHH.NS          KNOXVILLE   8594.000000      1.85
2026-07-31 11:57:35   HDFCBANK.NS          KNOXVILLE    748.150024     -0.41
2026-07-31 11:57:35      DABUR.NS          KNOXVILLE    421.450012     -1.77
2026-07-31 11:57:35 BAJAJ-AUTO.NS V20_Range_Breakout  11520.500000     22.50
2026-07-31 11:57:35        M&M.NS V20_Range_Breakout   3398.500000     22.50
2026-07-31 11:57:35 ASIANPAINT.NS V20_Range_Breakout   2747.300000     22.50
2026-07-31 11:57:35 APOLLOHOSP.NS V20_Range_Breakout   8957.000000     22.50
2026-07-31 11:57:35     RELAXO.NS V20_Range_Breakout    403.950000     20.97
2026-07-31 11:57:35    HAVELLS.NS V20_Range_Breakout   1260.700000     20.46
2026-07-31 11:57:35      TITAN.NS V20_Range_Breakout   4875.200000     22.50
2026-07-31 11:57:35    HCLTECH.NS V20_Range_Breakout   1346.900000     22.50
2026-07-31 11:57:35        VBL.NS V20_Range_Breakout    442.300000     20.36
2026-07-31 11:57:35 ABBOTINDIA.NS V20_Range_Breakout  27800.000000     22.50
2026-07-31 11:57:35   GILLETTE.NS V20_Range_Breakout   7624.000000     21.07
2026-07-31 11:57:35       PGHH.NS V20_Range_Breakout   8594.000000     22.50
2026-07-31 11:57:35   ANGELONE.NS V20_Range_Breakout    297.950000     24.40
2026-07-31 11:57:35  NAM-INDIA.NS          KNOXVILLE   1161.400024     -0.99
2026-07-31 11:57:35      GLAXO.NS V20_Range_Breakout   2655.400000     39.48
2026-07-31 11:57:35  TEAMLEASE.NS V20_Range_Breakout   1234.900000     21.84
2026-07-31 11:57:35       SBIN.NS V20_Range_Breakout   1027.400000     22.50
2026-07-31 11:57:35   UNITDSPR.NS V20_Range_Breakout   1515.900000     22.50
2026-07-31 11:57:35         LT.NS V20_Range_Breakout   3938.900000     22.50
2026-07-31 11:57:35   HDFCBANK.NS V20_Range_Breakout    748.150000     22.50
2026-07-31 11:57:35      DABUR.NS V20_Range_Breakout    421.450000     22.50
2026-07-31 11:57:35  NAM-INDIA.NS V20_Range_Breakout   1161.400000     21.23
2026-07-31 11:57:35    HDFCAMC.NS V20_Range_Breakout   2615.800000     22.50
2026-07-31 11:57:35        MCX.NS V20_Range_Breakout   2692.200000     31.38
2026-07-31 08:45:59        TCS.NS V20_Range_Breakout   2364.300000     22.50
2026-07-31 08:45:59   RELIANCE.NS V20_Range_Breakout   1304.400000     22.50
2026-07-31 08:45:59     FORTIS.NS V20_Range_Breakout    945.150000     22.50
2026-07-31 08:45:59 BLUESTARCO.NS V20_Range_Breakout   1684.800000     21.47
2026-07-31 08:45:59     COLPAL.NS V20_Range_Breakout   2073.000000     22.50
2026-07-31 08:45:59 ULTRACEMCO.NS V20_Range_Breakout  11901.000000     22.50
2026-07-31 08:45:59 KAJARIACER.NS V20_Range_Breakout   1224.900000     24.59
2026-07-31 08:45:59   ANGELONE.NS V20_Range_Breakout    299.850000     24.40
2026-07-31 08:45:59     VOLTAS.NS V20_Range_Breakout   1334.300000     23.93
2026-07-31 08:45:59      DMART.NS V20_Range_Breakout   3929.800000     23.81
2026-07-31 08:45:59   AXISBANK.NS V20_Range_Breakout   1229.000000     22.50
2026-07-31 08:45:59         LT.NS V20_Range_Breakout   3939.000000     22.50
2026-07-31 08:45:59 LALPATHLAB.NS V20_Range_Breakout   1892.700000     22.50
2026-07-31 08:45:59       PGHH.NS V20_Range_Breakout   8575.000000     22.50
2026-07-31 08:45:59    PAGEIND.NS V20_Range_Breakout  40145.000000     22.50
2026-07-31 08:45:59 HINDUNILVR.NS V20_Range_Breakout   2102.300000     22.50
2026-07-31 08:45:59  KOTAKBANK.NS V20_Range_Breakout    389.900000     22.50
2026-07-31 08:45:59      DABUR.NS V20_Range_Breakout    422.000000     22.50
2026-07-31 08:45:59  ICICIBANK.NS V20_Range_Breakout   1433.800000     22.50
2026-07-31 08:45:59    HYUNDAI.NS V20_Range_Breakout   2196.400000     22.50
2026-07-31 08:45:59 BAJFINANCE.NS V20_Range_Breakout   1148.300000     22.50
2026-07-31 08:45:59   GODREJCP.NS V20_Range_Breakout   1070.900000     22.50
2026-07-31 08:45:59 ABBOTINDIA.NS V20_Range_Breakout  27795.000000     22.50
2026-07-31 08:45:59    HCLTECH.NS V20_Range_Breakout   1347.400000     22.50
2026-07-31 08:45:59       SBIN.NS V20_Range_Breakout   1028.500000     22.50
2026-07-31 08:45:59        MRF.NS V20_Range_Breakout 133155.000000     22.50
2026-07-31 08:45:59   JSWINFRA.NS V20_Range_Breakout    314.200000     22.50
2026-07-31 08:45:59 BAJAJFINSV.NS V20_Range_Breakout   2024.400000     22.50
2026-07-31 08:45:59   ASTRAZEN.NS V20_Range_Breakout   8107.000000     28.30
2026-07-31 08:45:59      GLAXO.NS V20_Range_Breakout   2649.500000     39.48
2026-07-31 08:45:59     MARICO.NS V20_Range_Breakout    873.050000     22.50
2026-07-31 08:45:59        MCX.NS V20_Range_Breakout   2693.900000     31.38
2026-07-31 08:45:59   BOSCHLTD.NS V20_Range_Breakout  41025.000000     29.36
2026-07-31 08:45:59   HDFCLIFE.NS V20_Range_Breakout    547.800000     22.50
2026-07-31 08:45:59  TEAMLEASE.NS V20_Range_Breakout   1242.200000     21.84
2026-07-31 08:45:59     RELAXO.NS V20_Range_Breakout    406.400000     20.97
2026-07-31 08:45:59    HAVELLS.NS V20_Range_Breakout   1262.400000     20.46
2026-07-31 08:45:59      TITAN.NS V20_Range_Breakout   4878.900000     22.50
2026-07-31 08:45:59     RADICO.NS V20_Range_Breakout   4352.800000     24.17
2026-07-31 08:45:59   INDHOTEL.NS V20_Range_Breakout    739.900000     22.50
2026-07-31 08:45:59    HDFCAMC.NS V20_Range_Breakout   2616.800000     22.50
2026-07-31 08:45:59 PIDILITIND.NS V20_Range_Breakout   1617.200000     22.50
2026-07-31 08:45:59  BATAINDIA.NS V20_Range_Breakout    696.000000     22.50
2026-07-31 08:45:59     HONAUT.NS V20_Range_Breakout  38210.000000     28.07
2026-07-31 08:45:59 ICICIPRULI.NS V20_Range_Breakout    514.200000     22.50
2026-07-31 08:45:59 ASIANPAINT.NS V20_Range_Breakout   2753.400000     22.50
2026-07-31 08:45:59       INFY.NS V20_Range_Breakout   1133.500000     22.50
2026-07-31 08:45:59     MARUTI.NS V20_Range_Breakout  14232.000000     22.50
2026-07-31 08:45:59        ITC.NS V20_Range_Breakout    281.000000     22.50
2026-07-31 08:45:59       ERIS.NS V20_Range_Breakout   1356.300000     27.33
2026-07-31 08:45:59      QUESS.NS V20_Range_Breakout    336.950000     25.73
2026-07-31 08:45:59        M&M.NS V20_Range_Breakout   3413.500000     22.50
2026-07-31 08:45:59        UBL.NS V20_Range_Breakout   1447.100000     22.50
2026-07-31 08:45:59     SANOFI.NS V20_Range_Breakout   3316.700000     78.61
2026-07-31 08:45:59        VBL.NS V20_Range_Breakout    444.300000     20.36
2026-07-31 08:45:59  NAM-INDIA.NS V20_Range_Breakout   1164.900000     21.23
2026-07-31 08:45:59        BSE.NS V20_Range_Breakout   3628.800000     22.04
